,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.shuffle.sort.bypassMergeThreshold,spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,spark.broadcast.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer.max,spark.kryoserializer.buffer,spark.driver.memory,spark.executor.memory,spark.network.timeout,spark.locality.wait,spark.task.maxFailures,spark.shuffle.compress,spark.memory.fraction,spark.shuffle.spill.compress,spark.broadcast.compress,spark.memory.storageFraction
1009,94,6,200,800,4.0,0.25,38,44,80,10,3,125,140,3,2,1,0.6,0,0,0.7999999999999999
1010,60,14,600,500,2.0,0.5,58,112,64,42,3,9,60,9,6,1,0.7,1,1,0.8999999999999999
1011,110,114,300,700,1.5,0.25,64,38,72,122,4,12,480,2,1,0,0.7999999999999999,0,0,0.7999999999999999
1012,86,50,300,800,4.0,0.75,8,6,24,82,2,108,160,9,1,0,0.8999999999999999,0,1,0.5
1013,88,80,100,500,2.5,0.5,2,108,56,108,5,52,420,6,4,1,0.6,0,1,0.7
1014,60,80,400,100,4.5,0.25,104,86,64,100,5,103,260,6,7,0,0.8999999999999999,1,0,0.8999999999999999
1015,72,26,400,800,4.0,0.5,82,4,72,88,1,61,300,5,4,0,0.7999999999999999,1,0,0.7999999999999999
1016,126,22,900,900,2.5,0.25,36,118,8,124,4,32,420,7,2,1,0.5,1,0,0.7
1017,12,10,800,900,2.0,0.25,36,86,72,72,6,94,220,4,6,0,0.7,0,0,0.7999999999999999
1018,70,126,300,100,2.5,0.75,54,102,40,42,5,77,300,3,3,0,0.8999999999999999,0,0,0.5
1019,40,68,400,600,4.5,0.5,62,58,40,40,5,60,180,6,1,0,0.6,1,1,0.8999999999999999
1020,50,96,900,800,1.5,0.25,100,42,40,96,6,93,300,5,4,0,0.7999999999999999,1,0,0.8999999999999999
1021,106,6,500,700,4.0,0.25,88,84,104,46,7,38,260,5,5,0,0.8999999999999999,0,1,0.5
1022,82,122,100,100,2.0,0.5,126,28,40,28,7,15,20,3,7,0,0.5,1,1,0.5
1023,100,34,200,700,3.5,0.25,58,102,48,12,4,66,440,2,4,0,0.7,0,0,0.8999999999999999
1024,28,94,300,100,3.5,0.5,80,70,96,40,6,31,80,8,1,1,0.5,1,1,0.8999999999999999
1025,70,104,600,800,1.0,0.5,44,116,64,64,5,72,80,8,6,1,0.8999999999999999,0,1,0.6
1026,46,82,200,800,1.5,0.25,8,78,96,98,4,76,460,9,1,0,0.5,1,1,0.7999999999999999
1027,28,14,100,900,1.5,0.25,80,38,64,84,5,79,80,7,4,1,0.5,0,1,0.7999999999999999
1028,40,14,900,200,4.5,0.5,78,40,72,32,1,26,100,8,3,1,0.7,0,1,0.7
1029,116,44,600,200,4.5,0.5,108,64,16,26,4,125,60,2,5,1,0.5,0,1,0.5
1030,56,50,400,100,2.0,0.25,100,78,80,112,6,106,260,6,2,0,0.7,1,0,0.6
1031,2,40,500,900,2.5,0.75,116,84,104,38,2,65,300,3,3,0,0.7999999999999999,0,0,0.7
1032,56,116,100,800,2.5,0.5,114,74,64,112,5,117,60,9,3,0,0.7,1,1,0.5
1033,60,64,300,700,4.0,0.25,36,4,72,54,1,84,100,5,1,1,0.7,1,1,0.7
1034,72,108,400,100,1.0,0.25,24,102,16,54,1,71,340,1,6,1,0.7,1,1,0.7999999999999999
1035,82,36,600,400,4.5,0.5,74,100,48,34,6,122,200,6,5,0,0.7,0,1,0.7999999999999999
1036,56,62,500,700,3.0,0.5,70,58,56,24,5,94,420,1,2,0,0.8999999999999999,0,0,0.8999999999999999
1037,44,70,900,700,2.0,0.75,92,118,8,112,5,34,320,5,3,1,0.6,0,1,0.7
1038,36,70,900,200,3.5,0.75,54,98,56,110,7,116,180,3,7,1,0.8999999999999999,1,0,0.8999999999999999
1039,54,16,500,200,4.5,0.75,94,22,96,10,4,83,60,6,6,0,0.7,1,1,0.7
1040,68,16,500,600,4.0,0.75,40,18,112,16,1,120,400,2,4,1,0.7999999999999999,1,1,0.6
1041,112,32,800,900,4.5,0.75,14,90,40,2,1,67,320,6,5,0,0.5,1,1,0.7
1042,10,10,700,600,1.5,0.25,114,110,96,110,5,102,380,6,6,1,0.7999999999999999,0,1,0.7999999999999999
1043,6,60,900,600,2.0,0.25,22,78,32,48,4,96,80,8,1,0,0.7999999999999999,1,1,0.8999999999999999
1044,116,66,100,300,3.5,0.25,52,54,56,102,1,62,80,2,2,0,0.5,1,0,0.5
1045,80,4,700,900,4.5,0.5,22,50,8,32,2,113,80,7,4,1,0.7,0,0,0.7999999999999999
1046,32,8,500,600,3.0,0.5,100,28,112,66,5,84,420,5,4,0,0.6,1,0,0.7
1047,70,60,800,100,1.0,0.25,112,114,120,76,6,100,60,9,7,1,0.7999999999999999,1,1,0.8999999999999999
1048,112,52,200,200,2.0,0.5,64,86,112,50,7,39,200,6,6,0,0.6,1,1,0.7999999999999999
1049,2,60,700,900,1.5,0.5,12,76,72,122,5,39,40,7,2,0,0.7,0,1,0.6
1050,66,64,800,600,1.0,0.5,104,46,72,96,7,109,100,5,5,1,0.7,0,1,0.6
1051,24,10,100,600,4.5,0.75,82,8,112,80,3,58,300,8,1,1,0.6,0,1,0.6
1052,8,46,400,100,4.0,0.75,50,88,104,44,7,98,440,4,7,1,0.7,1,0,0.5
1053,28,2,600,400,3.0,0.5,42,106,56,86,3,52,420,2,4,1,0.6,0,0,0.7
1054,50,4,700,700,2.5,0.25,108,110,32,32,3,95,400,2,6,0,0.7999999999999999,1,1,0.5
1055,72,98,400,800,1.0,0.5,78,36,80,42,3,33,340,5,6,0,0.8999999999999999,1,1,0.6
1056,8,2,400,500,3.5,0.75,88,10,72,10,1,95,200,5,7,0,0.7999999999999999,1,0,0.6
1057,118,126,400,500,4.0,0.75,38,122,16,24,6,54,40,6,4,1,0.8999999999999999,1,1,0.8999999999999999
1058,18,68,400,200,2.5,0.25,98,60,64,102,5,80,340,1,6,1,0.8999999999999999,1,0,0.8999999999999999
1059,104,28,500,600,1.0,0.5,34,60,80,124,3,49,140,3,6,0,0.5,0,1,0.6
1060,40,28,300,500,1.5,0.75,60,76,32,68,7,46,340,9,6,1,0.7999999999999999,1,0,0.7999999999999999
1061,92,100,300,100,2.0,0.25,58,10,8,104,2,92,160,7,6,0,0.8999999999999999,0,1,0.7
1062,30,70,400,200,2.0,0.5,14,24,112,80,7,114,140,3,4,1,0.5,0,0,0.8999999999999999
1063,126,116,900,700,2.5,0.75,72,50,80,18,5,74,20,7,5,0,0.5,1,1,0.5
1064,126,78,200,800,4.5,0.5,6,74,72,40,3,84,260,8,1,0,0.8999999999999999,1,1,0.5
1065,30,120,700,900,2.0,0.5,72,106,120,94,3,38,80,5,1,0,0.5,1,1,0.7
1066,78,94,400,100,1.0,0.5,46,78,8,94,6,120,200,1,7,1,0.8999999999999999,0,1,0.8999999999999999
1067,26,22,500,200,1.0,0.75,86,98,72,98,5,87,100,3,6,1,0.8999999999999999,1,0,0.6
1068,10,34,100,300,2.5,0.25,122,4,96,18,4,78,440,4,1,0,0.7999999999999999,0,1,0.7
1069,110,80,300,400,1.0,0.75,12,98,24,4,4,77,200,5,6,1,0.5,1,0,0.5
1070,96,126,700,500,3.0,0.5,94,106,32,10,3,19,280,1,7,0,0.8999999999999999,1,0,0.8999999999999999
1071,30,14,400,900,3.0,0.5,70,44,88,56,4,33,320,8,6,0,0.6,0,1,0.7
1072,56,72,800,300,1.5,0.5,56,4,96,2,4,79,460,4,2,0,0.5,1,0,0.6
1073,62,18,900,800,2.5,0.5,6,64,112,124,7,36,240,4,3,0,0.7999999999999999,0,1,0.7999999999999999
1074,58,38,700,400,3.0,0.75,58,90,104,98,5,75,360,6,2,0,0.7999999999999999,0,1,0.5
1075,16,6,200,200,2.5,0.5,76,78,96,114,5,21,460,7,6,1,0.6,1,0,0.6
1076,6,54,900,300,3.0,0.75,40,44,32,106,7,77,100,2,1,1,0.6,1,0,0.6
1077,28,32,800,900,4.5,0.75,78,54,32,44,4,94,460,8,2,1,0.7,1,1,0.7999999999999999
1078,68,52,300,800,2.0,0.75,98,16,24,22,1,63,380,3,3,1,0.6,0,1,0.7
1079,38,26,200,200,3.5,0.25,72,58,40,28,1,24,440,2,6,1,0.7999999999999999,1,1,0.6
1080,92,62,800,300,3.0,0.5,118,70,16,112,1,59,100,1,6,0,0.6,0,1,0.5
1081,12,16,100,600,1.5,0.25,20,14,96,120,2,35,160,9,7,0,0.6,0,0,0.7
1082,50,6,500,500,1.5,0.25,84,58,24,84,5,35,260,6,5,0,0.7999999999999999,1,0,0.6
1083,64,84,300,900,4.5,0.75,58,32,112,106,6,13,300,8,7,0,0.8999999999999999,0,0,0.7999999999999999
1084,118,40,300,700,1.0,0.25,72,118,72,66,2,61,160,2,5,0,0.6,0,1,0.8999999999999999
1085,94,64,400,300,4.0,0.5,20,50,80,38,5,32,440,4,7,1,0.6,0,1,0.7
1086,24,112,300,700,1.0,0.25,46,28,48,64,2,14,140,9,3,0,0.6,0,0,0.7
1087,100,68,600,200,3.0,0.25,70,126,88,30,6,80,120,3,1,0,0.5,0,1,0.5
1088,104,56,500,900,4.5,0.75,112,122,56,24,4,86,460,6,4,1,0.7,0,0,0.8999999999999999
1089,6,68,700,400,1.5,0.75,10,44,40,54,2,18,40,5,5,0,0.5,0,1,0.7999999999999999
1090,98,2,400,500,2.5,0.75,84,68,88,74,5,86,280,7,1,0,0.7999999999999999,1,0,0.8999999999999999
1091,78,108,800,100,3.5,0.5,122,6,88,84,2,127,400,4,1,0,0.7,1,1,0.7999999999999999
1092,2,2,200,900,4.0,0.25,108,92,96,38,1,106,60,4,6,0,0.5,0,1,0.7999999999999999
1093,66,86,100,200,1.0,0.25,102,32,24,2,2,125,240,7,3,0,0.8999999999999999,1,0,0.7999999999999999
1094,46,122,900,500,3.5,0.75,74,32,24,60,2,83,80,3,7,1,0.7999999999999999,0,0,0.8999999999999999
1095,74,102,800,200,1.0,0.75,118,88,16,30,1,15,80,7,1,1,0.7,1,0,0.8999999999999999
1096,74,84,100,300,2.5,0.25,102,94,120,94,2,117,120,4,7,1,0.8999999999999999,0,1,0.8999999999999999
1097,64,112,300,400,4.5,0.5,50,8,64,62,4,61,480,5,2,0,0.8999999999999999,1,1,0.7
1098,100,20,500,700,2.5,0.25,16,28,72,78,7,23,240,1,7,1,0.5,1,1,0.5
1099,44,66,500,100,2.0,0.75,108,30,96,58,5,114,40,4,5,1,0.7999999999999999,0,0,0.7
1100,54,88,200,400,1.0,0.75,90,40,104,32,3,122,420,3,1,1,0.7999999999999999,0,1,0.7999999999999999
1101,18,60,100,300,1.0,0.75,100,86,96,120,1,44,480,7,4,1,0.6,0,1,0.8999999999999999
1102,24,24,200,500,2.5,0.5,50,32,8,110,4,110,400,2,1,0,0.7,0,1,0.7
1103,54,30,500,300,4.0,0.75,108,56,80,58,5,13,220,9,7,1,0.5,1,1,0.6
1104,54,98,600,200,4.5,0.25,110,80,48,80,4,64,280,9,3,1,0.7999999999999999,1,0,0.6
1105,60,50,400,400,3.0,0.25,112,40,88,28,6,101,200,5,2,0,0.7,0,1,0.6
1106,126,112,600,500,1.5,0.25,20,80,104,94,1,17,200,8,5,0,0.8999999999999999,0,1,0.7999999999999999
1107,46,70,800,400,4.0,0.5,74,88,104,74,6,120,260,1,3,1,0.7,0,0,0.5
1108,120,50,700,400,4.5,0.25,90,6,32,104,7,92,40,4,4,0,0.6,0,0,0.6
1109,14,14,800,200,3.0,0.75,16,110,112,14,3,75,460,5,4,1,0.7999999999999999,0,1,0.6
1110,36,106,500,100,1.5,0.25,88,54,32,72,6,75,160,1,1,1,0.7999999999999999,1,1,0.5
1111,86,46,800,100,1.0,0.75,100,108,32,78,2,91,300,8,2,1,0.7999999999999999,0,0,0.7
1112,70,4,900,700,3.0,0.75,32,116,8,28,5,126,80,2,1,1,0.7,1,0,0.7
1113,50,36,600,500,3.5,0.5,36,12,72,124,7,11,120,4,6,0,0.5,0,1,0.8999999999999999
1114,72,80,300,600,1.0,0.75,110,116,72,126,1,127,120,4,4,1,0.5,0,1,0.7999999999999999
1115,28,30,500,300,3.0,0.5,26,30,104,114,2,33,240,4,7,0,0.7999999999999999,0,1,0.8999999999999999
1116,70,74,300,900,3.5,0.25,54,122,120,28,2,15,440,6,2,1,0.7999999999999999,0,0,0.7
1117,114,116,700,100,2.5,0.25,124,96,72,12,2,54,380,9,6,0,0.8999999999999999,0,1,0.6
1118,18,18,900,400,1.5,0.5,96,82,96,18,4,98,420,7,1,0,0.7999999999999999,0,1,0.6
1119,48,6,100,900,3.5,0.5,2,64,72,120,1,66,360,7,2,0,0.7999999999999999,1,1,0.7999999999999999
1120,64,112,900,100,1.5,0.5,102,26,112,28,4,110,300,9,3,1,0.8999999999999999,1,0,0.6
1121,116,92,200,200,3.0,0.25,44,108,32,116,7,23,320,2,2,0,0.5,0,0,0.5
1122,46,8,900,600,4.5,0.75,118,12,56,104,6,82,400,1,2,1,0.8999999999999999,1,1,0.6
1123,56,28,900,800,4.0,0.25,16,96,104,78,6,35,60,1,7,0,0.5,1,0,0.5
1124,116,8,400,700,4.5,0.75,46,68,56,14,5,101,320,9,6,0,0.5,0,0,0.6
1125,96,88,900,600,3.0,0.25,112,26,88,52,6,102,360,4,6,1,0.8999999999999999,0,1,0.7
1126,52,98,500,100,3.0,0.5,36,82,120,92,5,34,20,8,7,0,0.8999999999999999,1,1,0.8999999999999999
1127,4,52,500,400,1.0,0.25,8,42,40,54,7,55,460,4,7,0,0.7,1,0,0.6
1128,122,78,300,500,1.5,0.75,84,82,104,72,7,11,380,6,6,1,0.8999999999999999,1,1,0.8999999999999999
1129,6,56,400,400,1.0,0.25,88,60,120,122,6,98,440,8,5,1,0.5,0,1,0.6
1130,90,88,100,100,3.0,0.5,2,90,64,94,7,39,140,6,3,0,0.7,0,0,0.8999999999999999
1131,108,30,300,200,4.5,0.5,58,4,48,108,3,100,160,8,3,1,0.5,0,1,0.6
1132,100,16,500,400,4.0,0.5,48,18,56,18,6,31,380,2,5,0,0.8999999999999999,0,0,0.7
1133,40,88,500,700,3.0,0.5,50,62,8,68,2,51,140,6,2,1,0.7,0,0,0.6
1134,66,88,800,300,4.0,0.5,12,94,16,44,1,86,340,8,7,1,0.7999999999999999,1,1,0.5
1135,76,10,900,400,1.0,0.75,82,72,32,112,4,32,380,2,3,0,0.6,0,1,0.6
1136,50,24,400,600,4.0,0.75,100,60,56,10,2,17,40,8,3,0,0.5,1,1,0.5
1137,92,96,500,400,4.0,0.75,22,126,96,82,2,51,460,5,4,0,0.7999999999999999,1,1,0.8999999999999999
1138,52,52,300,500,3.0,0.25,18,8,120,88,1,38,440,2,1,1,0.8999999999999999,1,1,0.5
1139,108,78,100,100,3.0,0.25,82,72,64,84,1,17,80,9,1,0,0.7,0,1,0.7
1140,34,118,700,200,3.0,0.25,114,8,96,60,6,71,440,4,7,0,0.5,1,1,0.7999999999999999
1141,60,56,600,100,4.0,0.25,74,74,88,46,4,38,300,9,7,1,0.6,0,1,0.5
1142,78,98,700,200,3.5,0.75,28,90,48,76,2,113,380,8,2,0,0.7999999999999999,1,0,0.5
1143,48,4,100,300,2.0,0.5,74,126,48,22,5,100,460,6,5,0,0.7,1,0,0.6
1144,38,14,900,800,2.0,0.75,84,88,24,22,7,93,280,8,3,1,0.8999999999999999,1,1,0.5
1145,72,44,300,300,1.0,0.75,8,34,24,90,6,86,200,8,2,0,0.8999999999999999,1,1,0.7999999999999999
1146,4,36,500,700,1.5,0.5,18,116,40,88,7,56,20,3,6,0,0.5,0,0,0.7
1147,62,112,600,700,1.5,0.25,84,76,56,30,5,10,160,2,4,1,0.7999999999999999,1,0,0.8999999999999999
1148,50,54,700,600,1.0,0.5,66,2,40,52,1,11,180,5,6,1,0.8999999999999999,0,1,0.6
1149,40,120,800,700,1.0,0.5,56,88,24,18,7,118,340,8,4,0,0.7999999999999999,0,0,0.5
1150,126,80,800,500,2.0,0.5,46,104,96,66,7,116,80,6,1,1,0.7999999999999999,1,1,0.5
1151,100,42,200,600,1.5,0.25,4,70,120,14,7,41,460,6,1,0,0.7,1,1,0.5
1152,100,10,600,800,4.5,0.75,64,62,88,52,6,82,140,5,7,1,0.5,1,1,0.5
1153,40,90,500,600,3.5,0.5,110,94,24,66,6,113,300,7,3,0,0.7,0,1,0.5
1154,106,6,300,400,4.0,0.25,114,76,8,106,1,44,20,4,3,0,0.8999999999999999,0,0,0.7
1155,60,120,500,400,4.0,0.25,44,36,56,66,4,80,400,9,1,1,0.5,1,1,0.5
1156,30,18,800,500,3.5,0.5,88,20,112,110,3,35,200,6,6,1,0.7,1,1,0.7
1157,110,90,600,500,2.0,0.75,110,78,80,56,4,116,340,4,6,0,0.5,0,1,0.5
1158,92,32,300,500,4.5,0.5,120,26,120,118,3,83,440,9,7,0,0.7999999999999999,0,0,0.7999999999999999
1159,116,36,500,800,1.0,0.75,18,54,72,106,7,92,460,6,1,1,0.6,1,1,0.5
1160,62,102,700,700,2.0,0.75,94,60,88,74,4,88,140,3,1,1,0.6,0,1,0.5
1161,94,110,700,100,1.0,0.75,28,54,88,114,6,67,420,5,2,1,0.7999999999999999,0,0,0.7
1162,82,38,200,900,3.0,0.5,54,106,8,126,1,127,320,2,7,0,0.5,1,1,0.8999999999999999
1163,20,102,700,900,4.0,0.25,24,120,72,8,4,109,180,8,4,1,0.6,1,0,0.8999999999999999
1164,28,44,700,400,3.5,0.75,120,68,32,54,2,24,480,2,4,1,0.8999999999999999,1,0,0.8999999999999999
1165,122,36,900,200,4.0,0.75,96,96,40,120,2,94,180,6,1,0,0.6,0,1,0.5
1166,74,8,500,400,3.0,0.25,126,98,96,8,7,44,60,5,1,0,0.6,1,0,0.7999999999999999
1167,108,104,500,900,2.0,0.75,4,108,8,120,2,124,380,4,3,1,0.6,0,1,0.6
1168,54,114,600,300,2.5,0.75,42,88,8,40,4,74,360,6,7,1,0.7,0,1,0.7
1169,42,110,100,100,4.5,0.5,112,12,96,58,2,74,200,3,1,0,0.7999999999999999,1,1,0.7
1170,116,112,300,200,1.5,0.5,48,102,56,82,5,11,80,7,1,0,0.7,1,0,0.5
1171,66,104,900,100,4.5,0.25,66,120,72,24,2,77,460,5,7,0,0.7,1,0,0.5
1172,124,14,100,900,3.0,0.25,82,66,40,116,1,28,460,5,2,0,0.7999999999999999,0,1,0.6
1173,90,78,800,600,2.0,0.5,42,6,56,72,6,111,480,1,2,1,0.7999999999999999,1,1,0.6
1174,66,108,200,500,2.5,0.5,84,42,104,34,3,38,180,8,5,0,0.5,1,0,0.8999999999999999
1175,22,112,200,400,1.0,0.25,58,74,120,80,2,116,260,4,7,0,0.8999999999999999,1,0,0.6
1176,84,34,800,800,3.5,0.25,74,50,24,76,4,107,220,6,1,1,0.7,1,0,0.6
1177,32,96,200,900,4.0,0.75,14,126,64,30,6,53,140,5,5,0,0.7999999999999999,1,0,0.5
1178,118,26,600,500,4.5,0.25,20,46,24,126,3,97,280,1,6,1,0.7999999999999999,1,0,0.7
1179,80,88,600,400,4.0,0.75,96,50,120,12,7,118,260,1,7,0,0.8999999999999999,1,0,0.5
1180,92,32,100,500,2.0,0.5,28,50,72,92,1,124,400,6,7,1,0.5,0,1,0.6
1181,112,42,600,400,3.5,0.5,38,26,56,92,1,126,400,8,1,1,0.5,1,1,0.6
1182,122,86,500,900,3.0,0.25,82,24,104,122,5,91,220,4,3,1,0.7,1,0,0.6
1183,114,68,100,500,3.0,0.25,74,24,24,74,1,12,360,8,6,1,0.8999999999999999,0,1,0.7999999999999999
1184,58,108,200,400,3.5,0.5,108,116,56,80,2,66,80,1,2,1,0.8999999999999999,0,0,0.7999999999999999
1185,108,38,600,600,4.0,0.25,6,24,104,40,3,92,120,4,4,1,0.8999999999999999,0,1,0.7999999999999999
1186,110,62,700,600,2.0,0.25,40,74,88,46,6,73,80,3,2,1,0.8999999999999999,1,0,0.6
1187,22,10,300,700,4.0,0.5,104,38,40,64,1,75,260,6,1,0,0.8999999999999999,0,0,0.5
1188,30,106,800,700,2.5,0.5,28,50,56,28,1,46,120,9,5,0,0.7,1,0,0.7999999999999999
1189,122,20,300,400,3.0,0.5,78,12,88,104,3,25,380,5,1,0,0.7,0,1,0.6
1190,24,122,500,200,2.0,0.5,108,112,96,82,7,94,140,7,2,0,0.8999999999999999,0,1,0.5
1191,46,100,700,700,3.0,0.5,36,74,80,58,3,123,260,3,1,1,0.7999999999999999,0,1,0.5
1192,38,100,100,500,2.5,0.25,100,28,40,54,1,58,260,2,3,0,0.8999999999999999,1,0,0.7999999999999999
1193,74,126,100,400,3.0,0.25,98,50,80,102,7,92,120,7,3,0,0.7999999999999999,1,0,0.6
1194,44,66,200,800,2.5,0.5,94,112,8,114,3,107,80,3,4,0,0.8999999999999999,1,1,0.6
1195,108,30,900,200,4.0,0.5,32,58,120,126,7,61,160,6,3,0,0.5,1,1,0.8999999999999999
1196,38,92,200,600,1.0,0.75,56,62,88,24,7,76,480,9,5,1,0.7,0,1,0.7
1197,120,112,800,600,3.0,0.25,42,14,56,96,2,76,380,5,5,0,0.6,1,1,0.5
1198,78,40,600,500,2.5,0.5,48,44,24,114,3,90,460,8,2,0,0.8999999999999999,0,1,0.7999999999999999
1199,6,84,600,100,4.0,0.75,6,38,24,60,6,79,180,7,5,1,0.7999999999999999,1,0,0.8999999999999999
1200,36,2,800,100,1.0,0.75,86,22,16,114,2,58,180,7,6,1,0.5,0,0,0.6
1201,98,92,500,200,2.5,0.75,52,8,64,70,5,13,360,9,4,1,0.5,1,0,0.7999999999999999
1202,34,20,300,300,1.0,0.25,14,8,16,22,5,44,160,9,3,1,0.6,1,1,0.7999999999999999
1203,58,34,200,800,2.0,0.75,24,90,120,20,2,21,120,4,2,0,0.5,1,0,0.7999999999999999
1204,6,114,600,300,1.5,0.5,30,70,24,88,6,32,80,2,4,1,0.6,1,0,0.6
1205,64,86,500,300,1.5,0.75,124,12,40,24,6,45,460,4,4,1,0.7,0,0,0.8999999999999999
1206,10,118,600,800,2.5,0.5,88,20,96,40,5,122,180,3,3,0,0.7,1,1,0.7999999999999999
1207,22,114,100,500,2.0,0.5,6,32,56,68,5,116,440,8,5,1,0.5,0,0,0.7999999999999999
1208,46,88,500,200,4.0,0.75,116,26,96,42,6,110,320,8,1,1,0.8999999999999999,0,0,0.5
1209,122,118,600,200,1.0,0.75,26,104,72,8,7,62,420,4,4,0,0.6,0,0,0.7999999999999999
1210,52,46,700,600,3.5,0.5,88,76,8,92,6,53,400,2,3,1,0.7,0,0,0.7999999999999999
1211,90,100,600,700,3.5,0.75,104,34,88,20,7,30,380,9,3,1,0.8999999999999999,0,1,0.7999999999999999
1212,38,58,100,400,1.5,0.75,46,90,32,104,1,67,200,2,6,1,0.5,0,1,0.7
1213,80,12,200,600,4.5,0.5,124,104,8,22,4,87,100,4,2,1,0.5,0,1,0.7
1214,114,24,600,800,4.5,0.75,20,68,80,42,6,125,480,7,4,1,0.8999999999999999,0,0,0.7999999999999999
1215,60,30,500,600,4.5,0.25,56,102,96,120,1,90,380,9,2,0,0.8999999999999999,0,0,0.7999999999999999
1216,32,68,200,600,4.0,0.25,118,98,24,72,3,79,120,2,1,0,0.7999999999999999,0,1,0.6
1217,112,92,300,500,3.0,0.75,88,112,56,114,5,17,340,5,5,0,0.7,0,0,0.5
1218,126,82,600,100,2.0,0.75,88,102,16,64,6,75,180,1,2,1,0.8999999999999999,1,1,0.6
1219,114,40,300,200,2.0,0.5,82,110,32,6,5,56,200,3,4,0,0.8999999999999999,1,1,0.7
1220,90,22,600,800,4.0,0.25,18,90,112,28,6,84,380,2,2,0,0.8999999999999999,0,1,0.7
1221,72,68,100,500,2.5,0.5,36,104,120,88,5,65,340,1,3,1,0.6,0,1,0.7
1222,40,80,600,400,4.0,0.25,126,78,96,90,7,59,420,9,4,1,0.7999999999999999,0,1,0.7999999999999999
1223,42,92,600,700,1.0,0.5,2,46,16,26,5,60,340,4,3,1,0.5,0,1,0.6
1224,26,54,100,700,3.0,0.25,60,76,64,74,6,36,340,7,1,0,0.7,0,1,0.5
1225,86,80,300,800,2.0,0.25,24,114,16,90,4,94,80,8,3,0,0.7,1,0,0.6
1226,40,108,100,200,2.5,0.75,6,106,88,16,1,45,320,1,2,0,0.6,1,0,0.8999999999999999
1227,18,116,700,300,1.5,0.25,66,114,48,48,4,88,400,4,5,1,0.6,1,1,0.8999999999999999
1228,4,76,700,100,2.5,0.5,88,64,24,114,7,104,140,7,6,1,0.6,0,0,0.6
1229,76,22,300,800,1.0,0.5,62,98,112,30,3,13,420,7,4,1,0.8999999999999999,0,0,0.7999999999999999
1230,28,36,300,800,2.0,0.75,36,110,80,124,5,47,360,6,3,0,0.7999999999999999,0,0,0.6
1231,118,96,100,700,4.0,0.5,84,50,120,104,2,20,440,7,5,0,0.5,0,1,0.5
1232,98,64,100,600,2.0,0.25,122,118,104,54,5,65,240,4,6,0,0.8999999999999999,1,0,0.7
1233,10,94,200,700,3.0,0.75,64,76,120,60,4,124,340,4,3,1,0.5,1,1,0.8999999999999999
1234,38,50,700,600,3.5,0.5,40,26,80,28,7,36,340,4,1,1,0.8999999999999999,0,0,0.6
1235,44,70,100,900,4.5,0.75,86,56,24,108,1,97,420,5,5,1,0.5,1,1,0.8999999999999999
1236,94,58,900,500,4.0,0.25,12,114,56,14,1,15,80,7,1,0,0.8999999999999999,0,0,0.6
1237,38,72,900,200,4.0,0.5,60,104,32,44,3,51,380,2,5,1,0.7,1,1,0.6
1238,34,116,200,500,1.5,0.25,36,6,88,26,2,75,120,6,6,0,0.7999999999999999,1,1,0.7999999999999999
1239,58,94,200,900,2.0,0.75,56,6,16,70,6,81,380,4,7,0,0.7999999999999999,0,1,0.7999999999999999
1240,94,102,900,500,1.0,0.75,24,24,64,82,1,38,400,7,2,1,0.7,1,0,0.7999999999999999
1241,64,20,400,100,3.5,0.5,88,126,80,4,3,104,420,6,2,0,0.7,0,1,0.7999999999999999
1242,6,62,500,400,4.5,0.25,34,50,32,58,3,109,40,6,7,1,0.7999999999999999,0,1,0.7
1243,96,70,600,100,2.0,0.75,126,110,24,98,2,123,40,5,4,0,0.5,0,0,0.7
1244,122,94,500,600,2.5,0.25,60,4,64,96,7,104,360,2,1,1,0.6,0,0,0.6
1245,8,76,200,700,4.0,0.25,18,36,16,14,3,28,340,6,4,0,0.5,1,1,0.6
1246,22,74,400,400,4.0,0.25,10,14,56,12,1,41,320,6,1,1,0.6,1,0,0.7
1247,44,14,200,400,2.5,0.25,50,22,56,32,3,54,300,5,5,0,0.7,0,1,0.7
1248,66,70,300,200,3.0,0.5,20,124,80,28,1,10,300,5,5,0,0.6,1,1,0.5
1249,76,36,800,500,3.0,0.75,68,42,24,124,4,73,20,4,7,1,0.8999999999999999,1,0,0.7999999999999999
1250,18,20,500,300,3.5,0.5,54,78,16,22,1,67,120,4,1,1,0.8999999999999999,0,0,0.7
1251,80,46,500,700,2.0,0.75,64,90,56,6,7,17,440,1,7,1,0.7999999999999999,1,0,0.8999999999999999
1252,60,94,200,500,2.5,0.75,40,110,80,50,7,110,40,1,2,1,0.5,0,0,0.8999999999999999
1253,76,46,600,300,2.5,0.5,14,112,40,62,4,117,180,1,1,0,0.7,0,1,0.8999999999999999
1254,114,70,200,700,1.0,0.25,68,78,80,82,7,112,200,6,5,0,0.7,1,1,0.5
1255,86,118,900,700,1.0,0.75,36,40,40,116,4,15,300,3,3,1,0.7,0,1,0.6
1256,12,118,500,800,3.0,0.5,46,46,64,36,1,95,180,2,4,0,0.8999999999999999,0,0,0.8999999999999999
1257,50,64,600,300,1.5,0.75,102,48,56,50,6,80,60,4,5,1,0.8999999999999999,0,0,0.6
